"へん";偏;"へん:on, かたよ:kun"
"ぐう";遇;"ぐう:on, あ:kun"
"りょう";糧;"りょう:on, ろう:on, かて:kun"
"しゅ";殊;"しゅ:on, こと:kun"
"まん";慢;"まん:on"
"ぼつ";没;"ぼつ:on, もつ:on, おぼ:kun, しず:kun, ない:kun"
"たい";怠;"たい:on, おこた:kun, なま:kun"
"そう";遭;"そう:on, あ:kun"
"だ";惰;"だ:on"
"りょう";猟;"りょう:on, れふ:on, かり:kun, か:kun"
"ない";乃;"ない:on, すなわ:kun, なんじ:kun, の:kun"
"あや";綾;"あや:kun, りん:on"
"さつ";颯;"さつ:on, そう:on, さっ:kun"
"はやぶさ";隼;"はやぶさ:kun, しゅん:on, じゅん:on"
"すけ";輔;"すけ:nan, ふ:on, ほ:on, たす:kun"
"かん";寛;"かん:on, くつろ:kun"
"ほう";胞;"ほう:on"
"じょう";浄;"じょう:on, せい:on, きよ:kun"
"ずい";随;"ずい:on, したが:kun, まにま:kun"
"こう";稿;"こう:on, したがき:kun, わら:kun"
"たん";丹;"たん:on, に:kun"
"じょう";壌;"じょう:on, つち:kun"
"ほ";舗;"ほ:on"
"とう";騰;"とう:on, あが:kun, のぼ:kun"
"い";緯;"い:on, ぬき:kun, よこいと:kun"
"てい";艇;"てい:on"
"ひ";披;"ひ:on"
"にしき";錦;"にしき:kun, きん:on"
"じゅん";准;"じゅん:on"
"じょう";剰;"じょう:on, あまつさえ:kun, あま:kun"
"せん";繊;"せん:on"
"ゆ";諭;"ゆ:on, さと:kun"
"さん";惨;"さん:on, ざん:on, みじ:kun, いた:kun, むご:kun"
"ぎゃく";虐;"ぎゃく:on, しいた:kun"
"す";据;"す:kun, きょ:on"
"じょ";徐;"じょ:on, おもむ:kun"
"とう";搭;"とう:on"
"こい";鯉;"こい:kun, り:on"
"ひ";緋;"ひ:on, あか:kun, あけ:kun"
"あけぼの";曙;"あけぼの:kun, しょ:on"
"こ";胡;"こ:on, う:on, ご:on, なんぞ:kun, きゅう:nan"
"すい";帥;"すい:on"
"けい";啓;"けい:on, さと:kun, ひら:kun"
"あおい";葵;"あおい:kun, き:on"
"しゅん";駿;"しゅん:on, すん:on, すぐ:kun"
"りょう";諒;"りょう:on, あきら:kun, まことに:kun"
"り";莉;"り:on, れい:on, らい:on"
"げい";鯨;"げい:on, くじら:kun"
"そう";荘;"そう:on, しょう:on, ちゃん:on, あごそ:kun, ほうき:kun"
"さい";栽;"さい:on"
"かい";拐;"かい:on"
"かん";冠;"かん:on, かんむり:kun"
"くん";勲;"くん:on, いさお:kun"
"しゅう";酬;"しゅう:on, しゅ:on, とう:on, むく:kun"
"もん";紋;"もん:on"
"おろし";卸;"おろし:kun, おろ:kun, しゃ:on"
"らん";欄;"らん:on, てすり:kun"
"いつ";逸;"いつ:on, そ:kun, はぐ:kun"
"しょう";尚;"しょう:on, なお:kun"
"けん";顕;"けん:on, あきらか:kun, あらわ:kun"
"しゅく";粛;"しゅく:on, すく:on, つつし:kun"
"ぐ";愚;"ぐ:on, おろ:kun"
"しょ";庶;"しょ:on"
"せん";践;"せん:on, ふ:kun"
"てい";呈;"てい:on"
"そ";疎;"そ:on, しょ:on, うと:kun, まば:kun"
"しつ";疾;"しつ:on, はや:kun"
"よう";謡;"よう:on, うた:kun"
"かま";鎌;"かま:kun, けん:on, れん:on"
"こく";酷;"こく:on, ひど:kun"
"じょ";叙;"じょ:on, つい:kun, ついで:kun"
"か";且;"か:kun, しょ:on, しょう:on, そ:on"
"ち";痴;"ち:on, おろか:kun, し:kun"
"くき";茎;"くき:kun, きょう:on, けい:on"
"あ";阿;"あ:on, お:on, おもね:kun, くま:kun"
"ゆう";悠;"ゆう:on"
"あんず";杏;"あんず:kun, あん:on, きょう:on, こう:on"
"あかね";茜;"あかね:kun, せん:on"
"しおり";栞;"しおり:kun, かん:on"
"ふく";伏;"ふく:on, ふ:kun"
"ちん";鎮;"ちん:on, おさえ:kun, しず:kun"
"ほう";奉;"ほう:on, ぶ:on, たてまつ:kun, まつ:kun, ほう:kun"
"ゆう";憂;"ゆう:on, う:kun, うれ:kun"
"ぼく";朴;"ぼく:on, えのき:kun, ほう:kun, ほお:kun"
"せき";惜;"せき:on, お:kun"
"か";佳;"か:on"
"とう";悼;"とう:on, いた:kun"
"がい";該;"がい:on"
"ふ";赴;"ふ:on, おもむ:kun"
"ずい";髄;"ずい:on"
"ぼう";傍;"ぼう:on, かたわ:kun, わき:kun, おか:kun, はた:kun, そば:kun"
"るい";累;"るい:on"
"ゆ";癒;"ゆ:on, い:kun, いや:kun"
"かく";郭;"かく:on, くるわ:kun"
"にょう";尿;"にょう:on"
"ひん";賓;"ひん:on"
"りょ";虜;"りょ:on, ろ:on, とりく:kun, とりこ:kun"
"かん";憾;"かん:on, うら:kun"
"や";弥;"や:kun, び:on, み:on"
"そ";粗;"そ:on, あら:kun"
"じゅん";循;"じゅん:on"
"ぎょう";凝;"ぎょう:on, こ:kun, こご:kun"
"しょう";昌;"しょう:on, さかん:kun"
"たん";旦;"たん:on, だん:on, あきら:kun, あき:kun, あさ:kun, あした:kun, ただし:kun"
"ゆ";愉;"ゆ:on, たの:kun"
"まつ";抹;"まつ:on"
"せん";栓;"せん:on"
"これ";之;"これ:kun, の:kun, し:on"
"りょう";遼;"りょう:on"
"えい";瑛;"えい:on"
"な";那;"な:on, だ:on, いかん:kun, なに:kun, なんぞ:kun"
"はく";拍;"はく:on, ひょう:on"
"ゆう";猶;"ゆう:on, ゆ:on, なお:kun"
"さい";宰;"さい:on"
"じゃく";寂;"じゃく:on, せき:on, さび:kun, さみ:kun"
"ほう";縫;"ほう:on, ぬ:kun"
"ご";呉;"ご:on, くれ:kun, く:kun"
"ぼん";凡;"ぼん:on, はん:on, おうよ:kun, およ:kun, すべ:kun"
"うやうや";恭;"うやうや:kun, きょう:on"
"さく";錯;"さく:on, しゃく:on"
"こく";穀;"こく:on"
"りょう";陵;"りょう:on, みささぎ:kun"
"へい";弊;"へい:on"
"はく";舶;"はく:on"
"きゅう";窮;"きゅう:on, きょう:on, きわ:kun"
"えつ";悦;"えつ:on, よろこ:kun"
"ばく";縛;"ばく:on, しば:kun"
"かつ";轄;"かつ:on, くさび:kun"
"げん";弦;"げん:on, つる:kun"
"ちつ";窒;"ちつ:on"
"こう";洪;"こう:on"
"せつ";摂;"せつ:on, しょう:on, おさ:kun, かね:kun, と:kun"
"ほう";飽;"ほう:on, あ:kun"
"しん";紳;"しん:on"
"よう";庸;"よう:on"
"やす";靖;"やす:kun, じょう:on, せい:on"
"か";嘉;"か:on, よい:kun, よみ:kun"
"さく";搾;"さく:on, しぼ:kun"
"ちょう";蝶;"ちょう:on"
"ひ";碑;"ひ:on, いしぶみ:kun"
"い";尉;"い:on, じょう:on"
"しょう";匠;"しょう:on, たくみ:kun"
"はる";遥;"はる:kun, よう:on"
"ち";智;"ち:on, とも:nan"
"ぞく";賊;"ぞく:on"
"こ";鼓;"こ:on, つづみ:kun"
"せん";旋;"せん:on"
"ちょう";腸;"ちょう:on, はらわた:kun"
"そう";槽;"そう:on, ふね:kun"
"ばつ";伐;"ばつ:on, う:kun, き:kun, そむ:kun"
"つ";漬;"つ:kun, し:on"
"つぼ";坪;"つぼ:kun, へい:on"
"こん";紺;"こん:on"
"ら";羅;"ら:on, うすもの:kun"
"きょう";峡;"きょう:on, こう:on, はざま:kun"
"ほう";俸;"ほう:on"
"じょう";醸;"じょう:on, かも:kun"
"ちょう";弔;"ちょう:on, とぶら:kun, とむら:kun"
"おつ";乙;"おつ:on, いつ:on, おと:kun, きのと:kun"
"へん";遍;"へん:on, あまね:kun"
"こう";衡;"こう:on"
"かん";款;"かん:on"
"えつ";閲;"えつ:on, けみ:kun"
"かつ";喝;"かつ:on"
"かん";敢;"かん:on, あ:kun"
"まく";膜;"まく:on"
"もう";盲;"もう:on, めくら:kun"
"たい";胎;"たい:on"
"こう";酵;"こう:on"
"だ";堕;"だ:on, お:kun, くず:kun"
"しゃ";遮;"しゃ:on, さえぎ:kun"
"とつ";凸;"とつ:on, でこ:kun"
"おう";凹;"おう:on, くぼ:kun, へこ:kun, ぼこ:kun"
"かえで";楓;"かえで:kun, ふう:on"
"や";哉;"や:kun, さい:on, かな:kun"
"そう";蒼;"そう:on, あお:kun"
"る";瑠;"る:on, りゅう:on"
"ほう";萌;"ほう:on, きざ:kun, めばえ:kun, も:kun"
"りゅう";硫;"りゅう:on"
"しゃ";赦;"しゃ:on"
"せつ";窃;"せつ:on, ぬす:kun, ひそ:kun"
"がい";慨;"がい:on"
"ふ";扶;"ふ:on, たす:kun"
"ぎ";戯;"ぎ:on, げ:on, ざ:kun, じゃ:kun, たわむ:kun"
"だく";濁;"だく:on, じょく:on, にご:kun"
"ほん";奔;"ほん:on, はし:kun"
"しょう";肖;"しょう:on, あやか:kun"
"きゅう";朽;"きゅう:on, く:kun"
"かく";殻;"かく:on, こく:on, ばい:on, から:kun, がら:kun"
"きょう";享;"きょう:on, こう:on, う:kun"
"はん";藩;"はん:on"
"ばい";媒;"ばい:on, なこうど:kun"
"けい";鶏;"けい:on, とり:kun, にわとり:kun"
"しょく";嘱;"しょく:on, しょく:kun, たの:kun"
"てつ";迭;"てつ:on"
"つい";椎;"つい:on, すい:on, う:kun, つち:kun"
"けん";絹;"けん:on, きぬ:kun"
"ばい";陪;"ばい:on"
"ぼう";剖;"ぼう:on"
"ふ";譜;"ふ:on"
"しゅく";淑;"しゅく:on, しと:kun"
"はん";帆;"はん:on, ほ:kun"
"ふん";憤;"ふん:on, いきどお:kun"
"しゃく";酌;"しゃく:on, く:kun"
"あかつき";暁;"あかつき:kun, さと:kun, きょう:on, ぎょう:on"
"けつ";傑;"けつ:on, すぐ:kun"
"じょう";錠;"じょう:on"
"しの";凌;"しの:kun, りょう:on"
"みず";瑞;"みず:kun, しるし:kun, すい:on, ずい:on"
"り";璃;"り:on"
"き";忌;"き:on, い:kun"
"せん";遷;"せん:on, うつ:kun, みやこがえ:kun"
"せつ";拙;"せつ:on, つたな:kun"
"とうげ";峠;"とうげ:kun"
"とく";篤;"とく:on, あつ:kun"
"お";叔;"お:nan, しゅく:on"
"めす";雌;"めす:kun, め:kun, めん:kun, し:on"
"こら";堪;"こら:kun, こた:kun, た:kun, かん:on, たん:on"
"ぎん";吟;"ぎん:on"
"じん";甚;"じん:on, はなは:kun"
"すう";崇;"すう:on, あが:kun"
"しつ";漆;"しつ:on, うるし:kun"
"みさき";岬;"みさき:kun, こう:on"
"ぼう";紡;"ぼう:on, つむ:kun"
"しょう";礁;"しょう:on"
"とん";屯;"とん:on"
"いん";姻;"いん:on"
"ぎ";擬;"ぎ:on, まが:kun, もど:kun"
"ぼく";睦;"ぼく:on, もく:on, むつ:kun"
"かん";閑;"かん:on"
"そう";曹;"そう:on, ぞう:on, つかさ:kun, ともがら:kun, へや:kun"
"えい";詠;"えい:on, よ:kun, うた:kun"
"ひ";卑;"ひ:on, いや:kun"
"ぶ";侮;"ぶ:on, あなず:kun, あなど:kun"
"ちゅう";鋳;"ちゅう:on, い:kun"
"たん";胆;"たん:on, きも:kun"
"ろう";浪;"ろう:on"
"か";禍;"か:on, わざわい:kun"
"らく";酪;"らく:on"
"あこが";憧;"あこが:kun, しょう:on, とう:on, どう:on"
"けい";慶;"けい:on, よろこ:kun"
"あ";亜;"あ:on, つ:kun"
"た";汰;"た:on, たい:on, おご:kun, にご:kun, よな:kun"
"あずさ";梓;"あずさ:kun, し:on"
"さ";沙;"さ:on, しゃ:on, すな:kun, よなげる:kun"
"せい";逝;"せい:on, い:kun, ゆ:kun"
"とく";匿;"とく:on, かくま:kun"
"か";寡;"か:on"
"り";痢;"り:on"
"こう";坑;"こう:on"
"あい";藍;"あい:kun, らん:on"
"はん";畔;"はん:on, あぜ:kun, くろ:kun, ほとり:kun"
"うた";唄;"うた:kun, ばい:on"
"ごう";拷;"ごう:on"
"けい";渓;"けい:on, たに:kun, たにがわ:kun"
"れん";廉;"れん:on"
"きん";謹;"きん:on, つつし:kun"
"ゆう";湧;"ゆう:on, ゆ:on, よう:on, わ:kun"
"しゅう";醜;"しゅう:on, しこ:kun, みにく:kun"
"ます";升;"ます:kun, しょう:on"
"じゅん";殉;"じゅん:on"
"はん";煩;"はん:on, ぼん:on, うるさ:kun, わずら:kun"
"がい";劾;"がい:on"
"さん";桟;"さん:on, せん:on, かけはし:kun"
"むこ";婿;"むこ:kun, せい:on"
"ぼ";慕;"ぼ:on, した:kun"
"ひ";罷;"ひ:on, や:kun"
"きょう";矯;"きょう:on, た:kun"
"ぼう";某;"ぼう:on, それがし:kun, なにがし:kun"
"しゅう";囚;"しゅう:on, とら:kun"
"ひ";泌;"ひ:on, ひつ:on"
"ようや";漸;"ようや:kun, やや:kun, ぜん:on"
"そう";藻;"そう:on, も:kun"
"もう";妄;"もう:on, ぼう:on, みだ:kun"
"ばん";蛮;"ばん:on, えびす:kun"
"けん";倹;"けん:on, つづまやか:kun, つま:kun"
